movieId,generated_review
6f216b1e-99bf-3946-b01e-565894d57b35,"In a post-apocalyptic France, a young man is forced to work at a delicatessen in order to feed his family. When he meets a young woman, his life is turned upside down when he discovers that she is actually a cannibal, and the two embark on a journey of self-destruction."
75a9adb8-74cf-3530-b63d-b90491cac146,"The story of Jim Morrison's life and career as the lead singer of The Doors, a rock and roll band that rose to stardom in the late 1960s, and the band's rise to fame as the most influential rock band in the world. The film is based on the true story of Morrison, who was born into poverty and raised by his alcoholic father, Jim Morrison."
7d104f61-6fa0-3b61-b6b9-5c96966761da,"The story of two sisters growing up in a small Louisiana town in the 1950s and 1960s. The sisters are best friends and share a love of the water, music, and the love of their lives. This is the story of one of their most important moments in life."
8245ee57-042a-33b8-a6ba-784d836024c6,"A group of three middle-aged New York City men are on a cattle drive to a dude ranch in the American West to celebrate their mid-life crisis. When they arrive at the ranch, they find themselves in the middle of a wild west-style cattle drive."
88c36a61-3147-3a67-9b2e-a2901e59ed6c,"In the wake of the destruction of Skynet, John Connor, Sarah Connor and John Connor's daughter Sarah Connor are forced to fight for their lives against an army of cyborgs who have been created by the government to protect humanity from the threat of a synthetic virus that will destroy the planet."
8b8c8f85-f4e1-3b4e-b577-b614f475bb54,"The story of a young man who finds himself in a world where he has no idea who he is, where he came from, and what he wants to do with the rest of his life. The story follows the life of a gay man growing up in New York City in the 1980s."
9116985d-2e8a-3d1c-812b-9d1df6a703f1,"When a fire breaks out in a Chicago apartment building, two brothers are assigned to the fire department to fight the blaze, but they soon find themselves caught in the middle of a political and personal battle for control of the city's fire department. As the brothers try to put out the blaze and save the lives of their fellow firefighters, they are forced to confront their own personal and professional demons as well."
942088eb-e38c-3ff9-ab49-849a87b266a6,"A young FBI agent is hired to investigate the murder of a young woman by serial killer Hannibal Lecter, who hypnotizes her with a series of mind-altering ""head-hunting"" sessions. When she discovers that Lecter is also a serial killer, she becomes his partner and partner-in-crime."
94489f7f-07cd-3182-9f84-bd2eb873b65d,"The story of the life of a woman in New York City and her troubled relationship with her twin sister, her abusive father and her abusive ex-boyfriend, who is now married to her sister's ex-husband, and how she tries to cope with the trauma of her childhood."
94b2f5af-a4b2-3398-82b5-2885f376c04a,"In the aftermath of the assassination of President John F. Kennedy in Dallas, Texas, on November 22, 1963, CIA agent John Garrison is hired to investigate the assassination and the conspiracy theories surrounding it. His investigation uncovers a web of lies, lies, and lies, as well as a conspiracy of his own to cover up the truth."
a422b955-d27d-3cdc-8a96-659cfd839751,"An ex-detainee of a New York City police force is now a waitress at a Greek restaurant in the heart of the city's Greek community. She's a waitress, a waitress and an ex-police officer, and she's in love with the owner of the restaurant."
a4e38d98-5605-3f2f-9298-fbe9fafc21ad,"Evelyn and Idgie, two women who grew up together in a small Southern town in the 1930s, find their lives transformed by the arrival of a black man in town. Evelyn's life is transformed by his arrival, while Idgie's is altered by his love for her."
a6ecf3fe-4e58-3e81-9b3b-ac4a6bf303ff,"Nikita is a young woman who is born into a violent family and is raised by her mother as a violent sociopath. When her father is murdered, she is sent to a secret school where she is trained to become a hitwoman and assassin for the French government. Her life is turned upside down when she falls in love with the head of a secret government agency."
a7515c36-3e4f-3dac-8b35-74a2bdcf5b26,"Thelma and Louise are best friends who have been best friends their entire lives. When their lives are turned upside down, they embark on a cross-country road trip to avenge the murder of their best friend, Thelma's ex-boyfriend, Louise's husband."
aac04dbd-95ae-3102-a05a-0e71acd5d8c5,"A young woman wakes up in a strange alternate world where she has been kidnapped by a psychopathic killer and forced to live in an alternate reality where she is forced to confront her past in a way she never thought she could. As she struggles to cope with her new reality, she begins to realize that she is not the only one suffering."
b483e1ed-960c-37bb-8438-277b61711a21,"The story of an orphaned girl who runs away from her family to escape the clutches of her cruel stepmother and finds happiness on a horseback riding trip with her best friend and the love of her life, a young man with a secret of his own."
b6cfae86-0598-342d-b2a5-f1754e3c2f1a,"Based on a true story, this is the story of the life of a gay man in New York City in the 1980s and 1990s. The story centers around the lives of a young gay man and his family as he struggles to come to terms with his sexuality and his sexuality."
c0892d4a-d440-35b1-b182-0d5d11029708,"The story of a young boy who falls off a train in the desert and is rescued by the local sheriff and taken to a remote Indian reservation to live with his mother and her family in a remote cabin in the Arizona desert. The story is told from the boy's point of view, from the perspective of his family."
c39dca80-11a5-3ff0-9576-b9745ae99aab,"The Teenage Mutant Ninja Turtles return to the streets of New York City to take on the evil Shredder and his army of super-villains. But when they discover that they are not alone, they must team up with the help of the Turtles' best friend, Raphael, to stop the Shred from taking over the city."
c5f2d1db-5343-3276-b768-db6671574f93,"The story of the murder of a video store owner in New York City and the aftermath of his death. The story is told through the eyes of his son, a young man who has grown up in a world where video games and video games are the main source of entertainment and entertainment."
c84dec4b-ada6-3b51-ba54-252f18d9af27,"Robin Hood, the Prince of Thieves, is an English nobleman who, after the death of his father, is forced to flee to England to escape the clutches of the Sheriff of Nottingham, who wants him dead. There, he teams up with Robin Hood's old friend, Sir Robin Hood the Hood, and the two set off on an epic quest to steal the crown from Nottinghamshire."
cb5cb8a1-e062-3efa-95c8-de4d63f1e21b,A look at the life of a New York City drug dealer who was caught by an undercover cop undercover as a street gang leader and turned into a drug dealer for the drug kingpin of a local street gang. The story follows the drug dealer's life as he deals with the consequences of his past dealings with the police.
d263299a-4b53-3034-9851-881dbacb81d7,"A band of young Irish soul singers, inspired by the music of the 1960s, set out to bring 1960s soul music to working-class Dublin in the 1970s. But when the band's manager is fired, they are forced to rely on their own musical talent to make ends meet. As the band struggles to find a way to make a name for themselves, they discover the true meaning of music."
e11cd20a-1052-3b8b-8239-78376d0ff1ce,"The story of a brother and sister who grew up in a small Nebraska town in the 1960s and 1970s. The brothers were raised by their father, a Vietnam War veteran, and their mother, a single mother. The story follows the brothers as they grow up in this small town in Nebraska."
eda743ee-16ac-343a-a6e0-327d2d21f496,"A meteorologist and his wife move to Los Angeles to work as a forecaster for the weather service. When he meets a beautiful woman, he falls in love with her, but she is not quite what he expects. As they get to know each other, he realizes that she is the woman of his dreams and he is the man of her dreams."
ef6e2462-a3a0-3a98-9e28-89c1a2502523,"A mother and her two young children are left alone in the house while on holiday. The kids are left with a babysitter while their mother is away on a business trip, and they have no idea what to do with themselves. The best thing they can do is go to the park."
f2bb469f-5dfb-373f-9ca5-73cfe21f3d1b,Filipino actress and director Marielena is the star of a new film about the destruction of the Philippines by Typhoon Haiyan in the aftermath of a devastating typhoon in the early 1990s. The film is based on the true story of a woman's life in the Philippines during the typhoon and her struggle to survive.
f3d2858a-3caa-3792-9ad3-232d8cb1c72b,"Barton Fink, an aspiring screenwriter in the 1940s Hollywood, is plagued by a series of bizarre visions that threaten to destroy his life and his career. When he discovers that he is the subject of a film, he decides to write a screenplay based on the life of a real-life artist who has spent his entire life trying to make a living writing screenplays."
fc752871-6630-381c-aebc-58b96fe25efb,"A young family is forced to live in the basement of a rundown house by their landlord, who is a serial killer with a grisly history of child abuse. When they discover that the house is haunted, they decide to break in and try to escape, only to discover that they are not alone."
fd4e8ecf-566a-3584-a963-1aed5e95c2f2,"George is the man of the house. He's the father of the bride-to-be, and he's ready to be the best man at her wedding. But when he learns that she's engaged to be married, he's forced to step in and take care of the wedding."
fe8c5beb-6e1e-3ddc-b78c-00b9d0403956,"The film is based on the true story of the U.S. Marine Corps, the Vietnam War, and the love affair between a female marine and a young woman in San Francisco in the 1960s. It was directed by the late, great, great director, Robert De Niro, who was married to the marine's wife."
0421a517-60f9-367b-b99b-63b9e5dbf8d1,"A look at life in a juvenile prison in Los Angeles, from the inside out. A look at the life of a young man in a Los Angeles prison, from birth to adulthood. A peek into the life and mind of a teenager in a California prison. A glimpse into the inner workings of a prison."
0548fba6-e5ba-3e35-b1d1-291e474b01b2,"A former Marine is accused of killing a fellow Marine in Vietnam and is sentenced to death in a military court-martial. But when he is released from prison, he returns to the U.S. to face the charges against him, he finds himself in the middle of a legal battle with his former commanding officer, who is now a civilian prosecutor."
05e2b0b1-4ee2-3bc8-8a02-d2890b7cdbec,"Danny Wilson, a rookie LAPD officer, is on the run from the LAPD's top cop. He's on a mission to track down a serial killer who has been terrorizing Los Angeles for years. But when he finds himself in the middle of a high-speed car chase, he's forced to team up with his best friend and fellow cop Danny to stop the killer before it's too late."
05f0371c-bf9c-3fc9-934d-1ddca6751b83,"Munny is an ex-soldier who has spent his life fighting for justice, but when he is shot dead by a gang of outlaws, he is left with no one to turn to but himself. With the help of an old friend, he sets out to avenge his death by killing the men who shot him."
10706aaa-945d-3c31-9750-ca15cf245516,"Rachel, a single mother-of-one living in Los Angeles with her eight-year-old son, Frank, is a bodyguard assigned to protect her sister-in-law at the Academy Awards. When a stalker begins stalking Rachel and her son Frank, she begins to suspect that the stalker may be her ex-boyfriend, who is also her bodyguard."
19bc72d3-0e88-3fbe-8949-84db9d1c6fca,"Batman returns to Gotham City, where he must face off against the evil Catwoman, Poison Ivy, the Penguin, and the Penguin's henchmen, as well as the Joker and Penguin's daughter, Selina Kyle, who has become the new Catwoman. Meanwhile, Bruce Wayne is forced to confront his own dark side as he tries to save Gotham City from the clutches of Catwoman and Penguin."
1bb427c7-441b-3730-a080-0f8cb34a3866,"A look at the life behind the scenes of a musical theater production of ""The Band's Reunion,"" a musical about the life of a band of misfits in New York City in the 1970s and 1980s. The cast and crew of this musical is made up of some of the city’s most talented actors."
1cd3da5c-72b4-3dc9-9025-628cf1ed176d,"When a group of terrorists attack a U.S. military base in Vietnam, a reporter and his team of soldiers are forced to fight back against the terrorists, who are led by a man with a grudge against the reporter's father, who has been killed in the attack."
2111d6d5-6a4c-32ce-888a-0628e9e40972,"In the 1950s Massachusetts was a hotbed of anti-semitism and anti-Semitism. The Jewish community was targeted by the Jewish community at the time, and the school's Jewish students were ostracized and shunned by the rest of the student body."
23e7fde3-a4d5-338c-8783-f3de6f791fd6,"Aladdin, a young prince who has been raised by his uncle in a small village in the Middle East, is sent to live with his uncle's family in a palace in the city of Jafar, where he meets the Genie, a genie who grants him three wishes: to become a prince, a king, and to marry the beautiful Princess Jasmine."
25a984e7-06d1-3bd9-b481-af8758041dd8,"A cartoon cat and her family are on the run from a villainous mouse who wants to take over the world. To stop her, the family must find a way to stop the mouse from destroying the world and bring her back to life. To save the world, they must defeat the evil mouse and defeat her."
28493ff6-0d9f-3aa6-bc41-61108d166135,"The story follows the adventures of a cat, a chicken, a rooster, a cat and a chicken that lives in a chicken coop in a small town in the South of France. The story is told from the point of view of the animal's owner, the owner's pet cat, and the owner of the chicken."
2a5d7fc8-7787-380a-91bf-260aab9acc7b,"A group of high school students on a mission to save their school from a fire that threatens to destroy the school and their lives. They are led by their older brother, who is a teacher at the school, and his sister, who has a crush on one of the students."
2b5b7cc4-0e42-3f7b-86bf-4a2be7a4b44f,The story of a young boy's battle with evil toys in the world of video games. The story follows the adventures of a boy and his brother as they battle to save the world from the evil toys of an evil toy shop owner and the evil toy's evil uncle.
35de6f22-9f0a-3a1a-90d2-dcca916d4352,"A mercenary is hired by the U.S. Navy to destroy a nuclear-armed battleship, but when the ship is attacked by a group of terrorists, he is forced to fight to the death to save the lives of the crew and the ship's passengers."
3aeb7064-f73d-32c1-8432-94babc14e6f1,"A group of street kids in Los Angeles struggle to make it as a DJ in the hip-hop music scene, but when they get caught up in a violent crime spree, they find themselves caught in a web of lies and deceit that threatens to tear them apart."
458c1da9-e004-3133-84a5-5f54b3e2b21c,"Dr. Vlad Dracula, the Count of Bram Stoker, is a vampire who lives in the castle of the Countess of Orléans, where he lives with her daughter, Countess Adela, and her husband, Count Dracula's son, Countenance-less Count Dracula. When Count Dracula is forced to leave the castle by the Count's wife, Count Adela and Count Dracula are forced to live with Count Dracula and his daughter in a castle on the outskirts of London."
4aaa8ea4-b89a-35bd-811a-aa47b352de3b,"The story of the life of a married couple in a small town in rural Mexico, where the wife is pregnant with their first child and the husband is struggling to cope with his wife’s infidelity and his wife's infidelity. The story is told from the point of view of the wife, who is the mother of the child. The father is the matador, a bullfighter."
4b920a1e-a31b-35db-8567-dfe19644484c,"Vincent Gambini, a New York City lawyer who has only recently passed his sixth bar exam, is hired by his cousin Vinny to represent him in a murder trial. When Vinny is accused of murdering his cousin's wife, he is forced to defend himself in court against the charges."
4f3f0a55-75f8-35db-9e2b-3fc2ca9dedd5,"A group of high-tech hackers and a group of retired spies are recruited by the U.S. government to steal a computer virus from a top-secret research facility. But when they discover that the virus is being used to spy on them, they are forced to team up with a retired CIA agent and a retired FBI agent to pull off a daring heist."
59749c93-88ee-30fc-98ea-53df8a258e72,The film is a mockumentary based on the true story of the murder of a man who was found dead in the desert by a group of police officers who were searching for his body. The story is based on a true story that took place in the late 1990s and early 2000s.
5a357a9a-59a8-387e-b1f1-6cc07ffcb722,"A Chinese-American police officer is assigned to the New York City Police Department to investigate the murder of a Chinese woman in the Bronx, New York, and soon finds himself on the wrong side of the law when he comes face-to-face with a gang of criminals who want to take over the city."
5d386930-6a8d-33ad-97fe-6c8d7e4c7e98,"St. Bernard the puppy was born in the summer of 2013. He was born into a loving family and is now living with his owner and her family in a small apartment in the city of St. Bernard, New York City. The family is looking forward to the arrival of their new puppy."
5e8ba08e-ec5f-36c6-853d-700c499f2bfb,"A New York City couple's marriage begins to unravel when they discover that their marriage is not as solid as they thought it was, and they are forced to re-examine their relationship in the wake of their divorce. As they try to figure out what to do next, they find themselves in the middle of a series of events that will change their lives forever."
662f7c04-1b44-33ed-95a5-80de483b90c2,"When a young woman is kidnapped by a man who claims to be the Candyman, she is forced to confront her past, present, and future in order to save herself and her unborn child from the man's cruel and depraved plans for her life. But when she discovers that the man is in fact a real person, she begins to suspect that he may not be who he appears to be."
66bf6348-49db-32b1-9e62-83423221c0c8,"The story of the life of Rev. John Maclean, a fly-fishing legend who grew up in a small town in Montana during the Prohibition era. His father, the Rev. Maclean Sr., is an alcoholic alcoholic and alcoholic gambler, while his brother, the Reverend Maclean Jr., is a talented fly fisherman. The two brothers and their father, along with Maclean’s sister and brother-in-law, travel to Montana in search of their father and brother, who is a well-known fly fisherman himself."
67227a8d-e822-3d71-8d76-585b0ee9c847,"Wayne and Garth are two teenage boys who live in a small town in the Midwest, where they live with their mother and father. When their mother dies, they are forced to move to the big city with their father, who has moved to Los Angeles, where he is working as a TV news anchor. But when they move back to the small town, they find that their father has moved away and left them to their mother's care, they decide to move in with him."
675cb510-bbe6-3015-9d1d-47511c27f908,"A group of gangsters are on the run from the law, but when they are caught, they are forced to track them down in the backwoods of the United States, where they plan to kill as many people as they can in order to escape the law. As they track them, they find themselves drawn into a deadly game of cat-and-mouse as they try to outwit and outwit each other."
6f9db291-7362-399f-90ee-7b2b7c15250c,"A group of high school students at a juvenile detention center in New York City find themselves in the middle of a riot when they are forced to sing a song about the strike of the New York Daily News, a newspaper that was shut down during the strike in the early 20th century. When the strike is finally called off, the boys and girls of the News find themselves at the mercy of a corrupt juvenile justice system."
71a3fd3b-4d73-353e-840c-464c99f948b7,"Cool World is the world of a young man who dreams of becoming the next Roger Rabbit, but when his dream comes true, he finds himself in a world where he can do anything he wants. But when he discovers that he is not the only one who has the power to change the world around him, he soon finds himself caught in the middle of a battle between the forces of good and evil, and the only thing standing between them is his own imagination."
89af5f28-94f7-3f58-8a0a-bba3df2ab366,"The film is based on the true story of a man-made disaster in the Amazonian rainforest. The story is set against the backdrop of a forest fire that has ravaged the rainforest for thousands of years. The film is set in the 1970s, and follows the lives of a group of forest dwellers who live in the forest."
89fb6339-0f85-36b7-9bbb-a95b3c7df73e,"In Los Angeles, California, a man and a woman get into an argument that ends in a motorcycle accident that leaves one man dead and the other in a coma. As the police investigate, they discover that the victim was a prostitute who was murdered by her stalker."
8d5e02e8-e2b9-3e3a-b0db-10c175b97ef4,"When a group of soldiers from the Army of the Dead return to the battlefield, they find themselves in the midst of a battle between the forces of good and evil, and the evil spirits of the dead, they must band together to defeat the evil forces of evil and save the lives of the living."
8e3baaf1-20e7-3c98-86fe-3c8f89ef046d,"A group of twentysomethings in their 20s struggle to find their way in the world after college, as they try to make sense of their lives in Seattle, Washington, and their relationships with their exes, their roommates, their friends, their ex-girlfriends, and even their best friend."
91f8d319-5c7d-38e4-8bef-296185a68c6c,"A taxi driver in the heart of New York City takes a young couple on a road trip to Helsinki, Finland, where they meet a casting agent for a role in a big-screen film. The journey takes them through the city, from the city center to the suburbs to the city centre and back again, through the streets of Helsinki."
9265b4e6-e019-36c5-9a36-5205e50b197d,"Tita, a young woman who lives with her family in a small town in Mexico, is forbidden to have sex with anyone but her brother. But when she falls in love with the son of her sister's husband, Tita's life is turned upside down when she is forced to cook for him and his family."
950969dc-92bb-314d-a674-1597ef87a115,"A look at the history of martial arts in China during the colonial era, including the rise and fall of the martial arts master and the rise of a sect of kung fu masters in the region, and the formation of a new sect of martial artists in the early 1900s."
9ad2517c-e2bb-3bdd-93ed-f6d648292b4b,"A former nun and her choir sing a gospel song about the death of her mother, a nun who was murdered by a mob boss in the 1970s. The song is called ""The Last Supper"" and is performed by a choir led by the former nun's daughter, Sister Mary Ann."
9bb0a14d-9715-3632-b16e-7f87aee237a2,"The story of Bob Roberts, a singer-songwriter who runs for the U.S. Senate in Pennsylvania in 1990, where he's a rising star in the folk music world and a rising rock star in politics. But when he gets caught in the crossfire of the political establishment and the media, he finds himself in a race against the powerful forces of the far-right and far-left."
9c022066-a6e6-32be-85f2-07122a1ab1d9,"Jack Ryan (Harrison Ford) is a CIA agent who has been assigned to a secret mission in London, where he must protect his family from a group of terrorists who are planning to stage a terrorist attack on the U.S. Embassy in London. With the help of his wife and a team of elite agents, Ryan is able to track down the terrorists and bring them to justice. However, he soon finds himself in the middle of a battle for the life of his family."
9c29abb6-cf4b-316c-bcd1-fc588b71f8b0,"Based on a true story, this is the story of a young woman's journey through the streets of New York City in the 1980s. The story follows her as she struggles to survive in a world where she has no one to turn to for comfort and no one else."
9e187265-4ef4-3672-9eac-f697fb73a198,A group of New York real estate agents who have fallen on hard times struggle to make ends meet as they try to sell the properties of a struggling real estate agent who has lost his job and is struggling to get his life back on track. The group of salesmen must work together to make a living selling real estate in order to support themselves and their families as well as their families.
9e7e7db5-d141-3a59-b46f-aa5091014938,"Fergus, an IRA gunman in Northern Ireland, meets Jaye Davidson, a British soldier's lover, at a pub and falls in love with her. But when he learns that she is a member of the IRA, he begins to question his loyalty to the IRA and his own loyalty to Britain."
a276b725-dcf6-3fad-9587-b9cbd0852181,"In a world where virtual reality is the norm, a man named Jobe finds himself trapped in a virtual reality world where he is the only person in the world who can see, hear, and talk to others in the virtual world. Jobe is a computer scientist who has created a virtual world in which he is able to control others in a way that allows him to communicate with them."
a3059455-955c-3a4d-a468-4b338f3e4e4c,"The story of a group of Native Americans who live in a remote village in the Canadian Shield Mountains, where they worship the sun, the moon, and each other as gods and goddesses. The story is told through the eyes of the indigenous people, through the lens of prayer and meditation."
a5d8564d-29ee-3604-b72f-659fe2334f3a,The Minnesota Wild are the top-ranked ice hockey team in the United States. The team is coached by a former NHL player. The Wild have won the Stanley Cup three times in a row and are the defending champions of the league. They are also the defending champs of the U.S. Open.
a6f4fe50-9dfc-3fe6-9d81-a17c6b1b9482,"A look at the life of a farm worker during the Great Depression in the United States, from the perspective of a young farm worker in the late 1930s and early 1940s. The story follows the lives of a group of farm workers in a small town in the Midwest during the Depression."
a93660f4-1a88-3c78-b36a-2ebb434373b9,"A police detective is assigned to investigate the drug trade in a small New York City neighborhood, but soon finds himself caught in the middle of a drug war that threatens to destroy his life and the lives of the people he loves. As he tries to uncover the truth, he is forced to confront the dark side of his own humanity and his own sense of morality."
abcd6c07-24a1-3e8e-96f8-c30ac0eba759,"A young woman moves into a penthouse apartment building in New York City with her new roommate, Hedra Carlson, who has a history of violent behavior. When she discovers that Hedra has a stiletto-wielding stalker, she is forced to confront her fears and confront her own inner demons."
b22d3561-38d6-38af-8e1b-50eef69c3907,"After the events of the first two Alien films, Ellen Ripley and the crew of the USS Nostromo are forced to return to the surface of the moon, where they are confronted by an alien life form that has taken over the planet. Ripley is forced to fight to save the life of the crew and the planet from an alien invasion that threatens to destroy the entire planet."
b284ebe0-7d16-328f-8d17-6181130f04dd,"Doug and Kate are ice-skating prodigies who have fallen in love with each other. But when Kate is forced to compete in the Olympic Games, Doug's life takes a turn for the worse when he learns that she is competing in the same event as him."
b55fef54-207b-3a05-a552-230fb6c0910f,A pair of basketball hustlers who live off the streets of Los Angeles find themselves in a race war when they are pitted against each other in a game of one-on-one basketball. One of the players is an ex-NBA player who has lost his job and the other is a hustler who has just moved to Los Angeles to start a new life.
b689a1d6-d795-3d7e-86ef-d686d093f028,"Frank Slade, an ex-soldier who has lost his sight and is blind, is sent to a boarding school in New York City to attend a prestigious boarding school for the blind. There, he meets a beautiful woman who inspires him to change his ways and his life."
b74c16d5-a1d1-3971-b3d6-5d6985fb8524,"The story of a young reporter who discovers a mysterious and terrifying creature in a mysterious box in a New York City nightclub. The story is told through the eyes of the cenobite, a mysterious creature that lives inside a puzzle box in the basement of a nightclub."
ba1e84f9-f7cd-3d65-8e69-108f97e6c28c,"When Kevin McCallister's parents are robbed at gunpoint in their Manhattan apartment building, he flees to New York City with the help of a pigeon lady, Brenda Fricker, to find his way back to his family's Manhattan apartment. There, he is confronted by two crooks who are determined to rob him again, and he must fight them off."
bd19f793-2271-34a0-9728-cfbf49137357,"A young actress and a successful film director fall in love with the same woman, only to discover that she is actually dead and that she has been replaced by a young woman who has been transformed into her by a doctor who has become obsessed with her. The two women must work together to save their lives and the lives of the people around them."
c0614e83-c3d8-368f-8ad9-06644025c8a2,"Claire is hired as a babysitter for a young couple who have just moved into their new home, but soon finds herself in for a shock when she discovers that she is not the only person in the house who has a grudge against her family. She soon discovers that the woman she is hired to babysit is actually a sociopath, and she is determined to get revenge on them."
c1d598b8-4db7-3a0f-84f9-9ca67b0857f8,"A gang of gangsters who are on the run from the law are forced to team up with an ex-con to rob a bank in order to escape the clutches of a corrupt bank robber and his gang of henchmen. But when they find themselves caught up in an elaborate heist, they realize that they have no choice but to turn to the law to save their lives."
c65744e4-4c5c-33ea-902a-e60d1168bcee,"The story of a father-son relationship in the aftermath of the death of his father and his brother's suicide. The story is told through the eyes of the father's son, a young man who is struggling to cope with his father's death and the loss of his brother."
ca116831-516d-362f-a72a-546319141582,"An ice picker is murdered in San Francisco, and a police detective is assigned to track down the killer, but he is unable to solve the case because he has no clue as to the identity of the killer. When he meets a woman named Caligula, he realizes that she may be the only person who can help him solve the mystery. As he searches for the murderer, he is drawn into an erotic game of cat-and-mouse with the woman he is trying to find."
cb6727eb-5973-3d29-98c1-40a5ebd0bdd5,"A look at the history of the U.S. government’s monopoly on the oil industry, from its creation in the late 1800s to the present day, and the role it plays in the economy today. From the beginning of the 20th century, the government has been in control of the oil and gas industry."
d55a3910-67d7-3404-b7c9-cab4b4e2b8ec,"A drug dealer in New York City is on the verge of a midlife crisis when he meets a woman who offers to sell him a new life as a drug-dealing delivery man. But when he discovers that she is a drug dealer, he is forced to confront his own inner demons and his inner demons."
d841fd48-fd64-36f7-948e-e93c63959934,A look at the life of a small-town preacher who claims to have a supernatural super power and uses it to help those who need it the most to get what they want from the world around them. This is the story of a man's journey from a small town in Kansas to a big city in the U.S.
df5c523b-a3cb-34a6-99a3-071e05e15af1,"During World War II, the All-American Girls Professional Baseball League was founded by a group of women who played professional baseball in the United States. The league was the first of its kind in the U.S. and lasted for 10 years, but it was shut down after the war ended."
e696ed04-280e-3a0a-9cd3-96a2e36d76f2,"In 1910 London, the Wilcoxes, a middle-class family, are struggling to make ends meet as they struggle to support their two daughters, Margaret and Helen, and their son Leonard, who has been sent to live with them in the country. But when Margaret falls in love with a young man named Henry, they are forced to confront their differences as they try to find a way to connect."
eacc2030-6249-3ec1-bccf-0c9bead45838,"The story of Malcolm X, the legendary African-American civil rights leader who led the Black Power movement in the 1960s and 1970s, from his humble beginnings in Harlem to his rise to the top of the civil rights movement and his death at the hands of the Ku Klux Klan in 1965."
ec5b34ca-0d88-378d-a47b-ad4e9ddc3bbd,"A bus ride from Washington D.C. to Dallas, Texas on the way to New York City. The bus was filled with African-American and white passengers, and the bus driver was a black man named John F. Kennedy, Jr., who was black, white and gay."
eee311d9-ee53-35be-a2ec-d4941a5d62e8,Buffy is a high school cheerleader who is about to graduate high school when she finds out she has been turned into a vampire and must fight to save her fellow students and the rest of the Valley girls from the evil vampires who have come to the Valley to kill them.
f7a76028-a0fa-3c61-b4da-0925ad985633,"In 1750s North Carolina, a group of Native Americans led by Uncas, a Native American warrior, and his wife, Cora, are hunted by the English and French on the North Carolina frontier. Uncas and Cora are captured by the French and forced to live with them in the wilderness, where they must fight to survive in the face of the English."
fab7ed99-115a-309d-8f86-c657c1af53ce,"A look at the life of a young inventor and his journey to become a successful inventor, inventor, and inventor-in-residence in the U.S. with his wife and infant daughter, born in the summer of 2009. The story of their journey from childhood to adulthood and back again in the fall."
fb643cd5-17a4-3ab6-80fb-82ac0bb7c57e,"The Player is the story of a young actor who is hired to play the role of a movie star in a big-screen remake of the classic film The Godfather. But when he falls in love with one of the stars, he soon finds himself in over his head and is forced to make a deal with the devil."
0416dcb9-8dc3-31ac-9164-9d263a9331dd,"Jack Skellington, the Pumpkin King of Halloweentown, is the king of Halloween, and he has the power to bring Christmas to life. But when he kidnaps a young girl and forces her to live with him, she is forced to live in a world where she is the only person who can stop him."
0a14c266-08eb-3c08-aa7e-95785b80dcdd,"A sequel to the best-selling novel, ""The Dark Knight Rises"" is now available on Blu-ray and DVD. The film is based on the events of the first film, which was released in 2009. The sequel is set in the present day and follows the lives of the two best-known characters."
0a6fb9d2-51c8-326d-99e6-77aab74c6ae4,"A widower moves to Seattle to live with his widowed mother-in-law, who lives on the other side of the country. When he meets a woman who lives in the same town, he falls in love with her, but the two are forced to spend the rest of their lives apart due to the distance between them."
0cd0d745-dfe2-328a-bcf6-85a41089b6b2,"Jim Thompson, a veteran of the Vietnam War, returns home to the United States after being discharged from the military and finds himself on the run from the law. When he arrives at a small town in the American Southwest, he finds himself in the crosshairs of a group of outlaws who want to kill him and his family."
0de88234-5865-355b-a346-32bc836a97db,"A biopic of the life of Tina Turner, a rock and roll diva who rose to superstardom after she left her abusive husband Ike Turner for a woman named Anna Mae Bullard. The film follows Tina Turner as she struggles to find her place in the music industry and her relationship with her husband Ike as he struggles to cope with the loss of his wife."
14930265-4447-36c3-8e2b-e00ee83bba5e,"The story of Gerry Conlon, a young man who was wrongly convicted of the Guildford Four bombing of a pub in 1969, and his father Giuseppe, who is imprisoned for life for his part in the bombing. Gerry's father is released from prison and returns to the UK, where he is reunited with his son, Gerry, who has been held in a British military prison."
171c84e0-34e6-36de-b7a0-7b6ca9ea2330,"A young lawyer at a top-notch New York law firm is hired by a wealthy client to investigate the murder of his father, who was murdered by a hit man hired by the firm's senior lawyer. As the investigation deepens, the lawyer and the client begin to suspect that the killer may be connected to the firm, and the man's life hangs in the balance."
1b6117e6-c718-3d4f-9f56-5254c337e3c4,"A man named Phil gets stuck in the same day over and over again, repeating the same events in the exact same place every year. When he meets a woman he thinks he's going to marry, he begins to wonder if he's been reincarnated into the very same day every year for the last 20 years."
1d815c5b-3964-30d4-adf7-ccecb3c75d0b,"In the Edwardian New York City of the 1920s, a young woman falls in love with the son of a wealthy New York socialite, but she is forbidden to marry him by her family's strict rules of propriety. When she meets the son's wealthy father, she finds herself torn between her desire for him and her desire to be with her husband."
1e91f201-913d-338f-8244-6157ec60bc34,"The story of a small town in Arizona where a logger and his family were abducted by aliens in the woods and held captive for three days in the 1970s. The story is based on the true events that occurred in the small town of Roswell, Arizona in the late 1980s."
